id,rating
813,1
814,1
815,2
816,4
817,4
818,1
819,3
820,3
821,1
822,1
823,2
824,1
825,4
826,1
827,2
828,4
829,1
830,1
831,1
832,4
833,3
834,1
835,4
836,2
837,3
838,1
839,2
840,1
841,3
842,1
843,2
844,4
845,4
846,2
847,3
848,1
849,1
850,3
851,1
852,3
853,4
854,3
855,2
856,2
857,1
858,3
859,2
860,1
861,1
862,4
863,2
864,4
865,3
866,2
867,2
868,1
869,1
870,4
871,2
872,2
873,1
874,3
875,1
876,1
877,2
878,1
879,1
880,1
881,3
882,1
883,1
884,2
885,2
886,2
887,1
888,1
889,1
890,1
891,4
892,4
893,1
894,1
895,1
896,3
897,1
898,3
899,1
900,1
901,4
902,2
903,1
904,4
905,2
906,2
907,3
908,4
909,3
910,2
911,1
912,1
913,1
914,1
915,1
916,1
917,4
918,1
919,1
920,1
921,1
922,4
923,2
924,1
925,1
926,1
927,3
928,1
929,1
930,1
931,4
932,1
933,4
934,3
935,3
936,2
937,4
938,1
939,1
940,3
941,4
942,1
943,2
944,3
945,4
946,3
947,1
948,4
949,3
950,1
951,1
952,3
953,2
954,3
955,2
956,1
957,1
958,3
959,1
960,3
961,4
962,3
963,4
964,4
965,3
966,2
967,1
968,1
969,3
970,1
971,1
972,1
973,1
974,2
975,2
976,1
977,1
978,2
979,3
980,2
981,1
982,4
983,3
984,2
985,3
986,2
987,1
988,4
989,3
990,1
991,1
992,1
993,1
994,3
995,4
996,3
997,1
998,4
999,1
1000,1
1001,4
1002,3
1003,4
1004,1
1005,1
1006,1
1007,3
1008,2
1009,2
1010,4
1011,2
1012,4
1013,1
1014,1
1015,4
1016,1
1017,3
1018,4
1019,1
1020,3
1021,4
1022,4
1023,1
1024,4
1025,4
1026,3
1027,2
1028,1
1029,4
1030,3
1031,4
1032,1
1033,2
1034,3
1035,2
1036,1
1037,3
1038,2
1039,1
1040,2
1041,3
1042,3
1043,2
1044,3
1045,4
1046,3
1047,3
1048,4
1049,2
1050,1
1051,3
1052,4
1053,1
1054,4
1055,3
1056,1
1057,1
1058,4
1059,4
1060,1
1061,4
1062,2
1063,4
1064,2
1065,1
1066,1
1067,3
1068,3
1069,3
1070,1
1071,2
1072,1
1073,1
1074,1
1075,1
1076,2
1077,4
1078,1
1079,1
1080,1
1081,1
1082,1
1083,4
1084,4
1085,4
1086,4
1087,1
1088,4
1089,4
1090,3
1091,2
1092,3
1093,1
1094,3
1095,1
1096,3
1097,3
1098,2
1099,3
1100,1
1101,4
1102,1
1103,2
1104,3
1105,2
1106,2
1107,2
1108,2
1109,4
1110,1
1111,2
1112,1
1113,4
1114,2
1115,1
1116,4
1117,3
1118,1
1119,2
1120,3
1121,1
1122,1
1123,1
1124,3
1125,3
1126,1
1127,1
1128,2
1129,1
1130,1
1131,1
1132,4
1133,4
1134,3
1135,2
1136,1
1137,3
1138,2
1139,4
1140,1
1141,1
1142,1
1143,2
1144,1
1145,1
1146,3
1147,1
1148,1
1149,4
1150,1
1151,3
1152,4
1153,3
1154,1
1155,1
1156,4
1157,4
1158,2
1159,1
1160,3
1161,1
1162,2
1163,4
1164,4
1165,2
1166,1
1167,3
1168,3
1169,1
1170,4
1171,2
1172,1
1173,2
1174,1
1175,1
1176,1
1177,4
1178,1
1179,2
1180,1
1181,1
1182,1
1183,1
1184,3
1185,1
1186,4
1187,3
1188,4
1189,1
1190,1
1191,1
1192,3
1193,1
1194,4
1195,3
1196,4
1197,1
1198,1
1199,4
1200,1
1201,1
1202,1
1203,3
1204,4
1205,2
1206,4
1207,1
1208,2
1209,1
1210,1
1211,1
1212,1
1213,4
1214,4
1215,1
1216,2
1217,1
1218,1
1219,1
1220,3
1221,1
1222,1
1223,3
1224,1
1225,2
1226,4
1227,3
1228,3
1229,3
1230,1
1231,4
1232,3
1233,1
1234,2
1235,1
1236,1
1237,1
1238,2
1239,3
1240,3
1241,1
1242,4
1243,1
1244,4
1245,4
1246,2
1247,4
1248,3
1249,1
1250,2
1251,1
1252,1
1253,1
1254,4
1255,4
1256,1
1257,1
1258,2
1259,4
1260,2
1261,4
1262,4
1263,3
1264,1
1265,4
1266,3
1267,4
1268,1
1269,1
1270,1
1271,3
1272,3
1273,4
1274,3
1275,1
1276,1
1277,3
1278,4
1279,3
1280,3
1281,3
1282,1
1283,4
1284,4
1285,1
1286,1
1287,1
1288,1
1289,4
1290,4
1291,4
1292,1
1293,1
1294,3
1295,1
1296,1
1297,2
1298,4
1299,4
1300,1
1301,1
1302,1
1303,1
1304,2
1305,2
1306,1
1307,4
1308,4
1309,4
1310,4
1311,3
1312,1
1313,3
1314,1
1315,3
1316,3
1317,3
1318,1
1319,1
1320,3
1321,3
1322,1
1323,1
1324,1
1325,4
1326,4
1327,1
1328,2
1329,1
1330,1
1331,4
1332,1
1333,3
1334,1
1335,2
1336,1
1337,1
1338,1
1339,4
1340,1
1341,3
1342,1
1343,1
1344,1
1345,4
1346,4
1347,4
1348,2
1349,2
1350,2
1351,3
1352,4
1353,4
1354,3
1355,1
1356,1
1357,3
1358,4
1359,1
1360,2
1361,1
1362,1
1363,1
1364,3
1365,1
1366,2
1367,3
1368,2
1369,1
1370,2
1371,2
1372,4
1373,3
1374,4
1375,1
1376,1
1377,4
1378,1
1379,1
1380,4
1381,2
1382,1
1383,4
1384,1
1385,1
1386,4
1387,1
1388,4
1389,3
1390,1
1391,3
1392,2
1393,3
1394,3
1395,1
1396,1
1397,1
1398,1
1399,2
1400,1
1401,2
1402,1
1403,1
1404,4
1405,1
1406,1
1407,1
1408,3
1409,1
1410,1
1411,4
1412,1
1413,2
1414,4
1415,1
1416,4
1417,1
1418,2
1419,3
1420,2
1421,4
1422,2
1423,3
1424,1
1425,1
1426,1
1427,2
1428,4
1429,2
1430,4
1431,1
1432,4
1433,4
1434,2
1435,1
1436,1
1437,1
1438,4
1439,2
1440,1
1441,2
1442,2
1443,1
1444,3
1445,2
1446,2
1447,3
1448,4
1449,3
1450,3
1451,1
1452,1
1453,2
1454,1
1455,2
1456,4
1457,1
1458,4
1459,3
1460,2
1461,3
1462,3
1463,2
1464,1
1465,1
1466,1
1467,3
1468,1
1469,1
1470,3
1471,3
1472,3
1473,4
1474,1
1475,2
1476,1
1477,3
1478,1
1479,1
1480,1
1481,3
1482,2
1483,3
1484,2
1485,2
1486,4
1487,1
1488,3
1489,4
1490,1
1491,1
1492,1
1493,4
1494,4
1495,4
1496,4
1497,3
1498,2
1499,1
1500,4
1501,3
1502,2
1503,4
1504,1
1505,1
1506,4
1507,2
1508,3
1509,3
1510,2
1511,1
1512,3
1513,2
1514,2
1515,1
1516,3
1517,1
1518,3
1519,1
1520,4
1521,2
1522,1
1523,3
1524,4
1525,1
1526,3
1527,1
1528,4
1529,1
1530,2
1531,4
1532,2
1533,3
1534,1
1535,1
1536,2
1537,1
1538,4
1539,3
1540,1
1541,3
1542,1
1543,1
1544,3
1545,1
1546,1
1547,3
1548,3
1549,2
1550,2
1551,1
1552,3
1553,1
1554,2
1555,1
1556,4
1557,1
1558,1
1559,4
1560,2
1561,4
1562,4
1563,2
1564,1
1565,3
1566,3
1567,1
1568,3
1569,1
1570,1
1571,3
1572,1
1573,3
1574,1
1575,4
1576,3
1577,1
1578,4
1579,4
1580,4
1581,1
1582,3
1583,1
1584,4
1585,1
1586,4
1587,1
1588,3
1589,1
1590,4
1591,4
1592,1
1593,2
1594,2
1595,3
1596,1
1597,4
1598,1
1599,3
1600,1
1601,2
1602,1
1603,1
1604,1
1605,2
1606,3
1607,1
1608,2
1609,1
1610,4
1611,3
1612,4
1613,1
1614,2
1615,3
1616,4
1617,3
1618,1
1619,3
1620,1
1621,1
1622,4
1623,3
1624,4
1625,3
1626,3
1627,1
1628,1
1629,3
1630,1
1631,1
1632,1
1633,1
1634,4
1635,1
1636,3
1637,3
1638,1
1639,3
1640,1
1641,1
1642,1
1643,1
1644,3
1645,3
1646,1
1647,1
1648,1
1649,4
1650,3
1651,2
1652,1
1653,1
1654,4
1655,4
1656,1
1657,3
1658,1
1659,1
1660,3
1661,1
1662,1
1663,1
1664,1
1665,1
1666,4
1667,2
1668,1
1669,1
1670,4
1671,1
1672,1
1673,1
1674,1
1675,3
1676,1
1677,1
1678,1
1679,1
1680,2
1681,1
1682,1
1683,2
1684,1
1685,1
1686,1
1687,1
1688,1
1689,4
1690,3
1691,1
1692,2
1693,2
1694,4
1695,4
1696,2
1697,1
1698,1
1699,1
1700,2
1701,1
1702,2
1703,1
1704,4
1705,1
1706,1
1707,1
1708,3
1709,4
1710,3
1711,1
1712,1
1713,1
1714,1
1715,3
1716,2
1717,1
1718,1
1719,4
1720,1
1721,1
1722,1
1723,2
1724,4
1725,3
1726,3
1727,1
1728,4
1729,2
1730,1
1731,1
1732,1
1733,1
1734,1
1735,2
1736,4
1737,1
1738,2
1739,1
1740,3
1741,3
1742,2
1743,2
1744,4
1745,2
1746,2
1747,4
1748,1
1749,1
1750,1
1751,2
1752,1
1753,1
1754,2
1755,1
1756,2
1757,3
1758,4
1759,2
1760,2
1761,4
1762,1
1763,1
1764,4
1765,4
1766,1
1767,2
1768,1
1769,4
1770,1
1771,4
1772,1
1773,3
1774,1
1775,3
1776,4
1777,4
1778,1
1779,1
1780,1
1781,1
1782,1
1783,1
1784,3
1785,3
1786,2
1787,3
1788,1
1789,1
1790,1
1791,2
1792,2
1793,2
1794,4
1795,2
1796,1
1797,1
1798,2
1799,4
1800,4
1801,4
1802,1
1803,4
1804,2
1805,2
1806,3
1807,3
1808,1
1809,1
1810,2
1811,1
1812,3
1813,1
1814,3
1815,3
1816,1
1817,4
1818,4
1819,3
1820,3
1821,1
1822,1
1823,2
1824,1
1825,1
1826,1
1827,2
1828,3
1829,1
1830,2
1831,1
1832,4
1833,4
1834,2
1835,2
1836,2
1837,1
1838,1
1839,1
1840,1
1841,1
1842,3
1843,3
1844,1
1845,1
1846,3
1847,2
1848,1
1849,1
1850,2
1851,1
1852,4
1853,2
1854,4
1855,2
1856,3
1857,1
1858,2
1859,3
1860,1
1861,3
1862,2
1863,4
1864,1
1865,3
1866,1
1867,1
1868,3
1869,1
1870,3
1871,3
1872,3
1873,1
1874,4
1875,1
1876,4
1877,1
1878,2
1879,2
1880,4
1881,1
1882,3
1883,1
1884,4
1885,4
1886,1
1887,4
1888,1
1889,1
1890,1
1891,1
1892,3
1893,1
1894,1
1895,4
1896,1
1897,4
1898,2
1899,1
1900,3
1901,1
1902,1
1903,2
1904,1
1905,3
1906,4
1907,1
1908,1
1909,4
1910,3
1911,4
1912,1
1913,3
1914,1
1915,3
1916,4
1917,1
1918,3
1919,1
1920,2
1921,3
1922,3
1923,1
1924,1
1925,1
1926,2
1927,1
1928,2
1929,4
1930,1
1931,1
1932,3
1933,1
1934,1
1935,3
1936,1
1937,1
1938,1
1939,1
1940,4
1941,4
1942,2
1943,1
1944,2
1945,1
1946,3
1947,4
1948,4
1949,1
1950,3
1951,1
1952,1
1953,2
1954,2
1955,4
1956,3
1957,1
1958,2
1959,2
1960,3
1961,4
1962,1
1963,2
1964,3
1965,1
1966,1
1967,3
1968,2
1969,2
1970,4
1971,1
1972,4
1973,4
1974,1
1975,1
1976,1
1977,3
1978,3
1979,1
1980,2
1981,4
1982,1
1983,4
1984,2
1985,1
1986,3
1987,1
1988,1
1989,2
1990,2
1991,1
1992,3
1993,3
1994,3
1995,2
1996,1
1997,3
1998,1
1999,1
2000,1
2001,1
2002,1
2003,3
2004,1
2005,1
2006,2
2007,1
2008,2
2009,4
2010,1
2011,4
2012,2
2013,2
2014,4
2015,3
2016,1
2017,3
2018,4
2019,3
2020,1
2021,2
2022,2
2023,1
2024,1
2025,2
2026,3
2027,2
2028,2
2029,1
2030,4
2031,1
2032,1
2033,2
2034,1
2035,1
2036,2
2037,4
2038,3
2039,1
2040,2
2041,4
2042,1
2043,1
2044,3
2045,1
2046,1
2047,1
2048,2
2049,1
2050,3
2051,1
2052,1
2053,1
2054,1
2055,1
2056,1
2057,4
2058,4
2059,2
2060,1
2061,3
2062,1
2063,2
2064,2
2065,1
2066,3
2067,1
2068,4
2069,3
2070,3
2071,4
2072,4
2073,1
2074,4
2075,3
2076,3
2077,2
2078,4
2079,1
2080,1
2081,1
2082,1
2083,3
2084,1
2085,4
2086,1
2087,4
2088,3
2089,2
2090,2
2091,3
2092,1
2093,3
2094,2
2095,1
2096,1
2097,2
2098,2
2099,2
2100,1
2101,1
2102,1
2103,1
2104,1
2105,1
2106,4
2107,2
2108,1
2109,3
2110,2
2111,3
2112,2
2113,4
2114,3
2115,1
2116,1
2117,3
2118,1
2119,3
2120,1
2121,3
2122,1
2123,3
2124,1
2125,1
2126,3
2127,3
2128,1
2129,4
2130,1
2131,1
2132,1
2133,2
2134,4
2135,1
2136,1
2137,4
2138,1
2139,1
2140,4
2141,1
2142,3
2143,4
2144,2
2145,1
2146,1
2147,1
2148,1
2149,1
2150,1
2151,3
2152,3
2153,3
2154,1
2155,1
2156,1
2157,2
2158,2
2159,1
2160,4
2161,1
2162,2
2163,1
2164,4
2165,3
2166,1
2167,2
2168,3
2169,4
2170,3
2171,1
2172,2
2173,4
2174,4
2175,4
2176,3
2177,1
2178,2
2179,1
2180,3
2181,1
2182,1
2183,4
2184,2
2185,4
2186,4
2187,4
2188,3
2189,1
2190,1
2191,1
2192,3
2193,1
2194,1
2195,4
2196,4
2197,4
2198,4
2199,3
2200,2
2201,1
2202,3
2203,1
2204,4
2205,1
2206,2
2207,3
2208,2
2209,4
2210,4
2211,3
2212,3
2213,1
2214,2
2215,4
2216,1
2217,1
2218,1
2219,2
2220,2
2221,4
2222,1
2223,1
2224,3
2225,3
2226,1
2227,4
2228,3
2229,1
2230,1
2231,1
2232,1
2233,4
2234,3
2235,4
2236,1
2237,2
2238,1
2239,2
2240,1
2241,2
2242,2
2243,3
2244,4
2245,1
2246,1
2247,3
2248,2
2249,1
2250,4
2251,1
2252,1
2253,3
2254,4
2255,1
2256,1
2257,1
2258,2
2259,3
2260,4
2261,1
2262,1
2263,3
2264,2
2265,3
2266,1
2267,1
2268,2
2269,1
2270,4
2271,2
2272,3
2273,3
2274,4
2275,4
2276,3
2277,2
2278,4
2279,1
2280,1
2281,1
2282,4
2283,3
2284,1
2285,3
2286,1
2287,2
2288,1
2289,3
2290,1
2291,1
2292,4
2293,1
2294,1
2295,2
2296,4
2297,1
2298,4
2299,1
2300,4
2301,3
2302,1
2303,4
2304,2
2305,1
2306,3
2307,1
2308,2
2309,4
2310,3
2311,1
2312,1
2313,3
2314,4
2315,1
2316,1
2317,1
2318,1
2319,2
2320,2
2321,1
2322,4
2323,1
2324,2
2325,4
2326,2
2327,1
2328,2
2329,3
2330,1
2331,2
2332,1
2333,1
2334,3
2335,1
2336,4
2337,4
2338,1
2339,1
2340,3
2341,3
2342,1
2343,3
2344,2
2345,2
2346,1
2347,4
2348,1
2349,4
2350,4
2351,1
2352,2
2353,4
2354,2
2355,2
2356,1
2357,4
2358,3
2359,3
2360,3
2361,1
2362,2
2363,1
2364,3
2365,1
2366,3
2367,2
2368,3
2369,4
2370,1
2371,2
2372,1
2373,4
2374,2
2375,3
2376,4
2377,3
2378,1
2379,3
2380,1
2381,1
2382,3
2383,3
2384,2
2385,3
2386,2
2387,2
2388,3
2389,3
2390,4
2391,2
2392,1
2393,3
2394,4
2395,1
2396,4
2397,3
2398,1
2399,1
2400,1
2401,4
2402,2
2403,3
2404,4
2405,2
2406,1
2407,1
2408,4
2409,3
2410,1
2411,3
2412,2
2413,1
2414,4
2415,4
2416,3
2417,1
2418,3
2419,2
2420,3
2421,4
2422,2
2423,3
2424,3
2425,3
2426,2
2427,1
2428,1
2429,4
2430,4
2431,1
2432,2
2433,3
2434,1
2435,2
2436,3
2437,1
2438,1
2439,1
2440,4
2441,2
2442,2
2443,1
2444,3
2445,1
2446,2
2447,1
2448,2
2449,1
2450,4
2451,1
2452,1
2453,1
2454,2
2455,1
2456,1
2457,1
2458,2
2459,3
2460,1
2461,4
2462,2
2463,4
2464,4
2465,2
2466,4
2467,1
2468,2
2469,4
2470,1
2471,2
2472,1
2473,3
2474,3
2475,1
2476,1
2477,4
2478,4
2479,2
2480,1
2481,2
2482,4
2483,3
2484,4
2485,1
2486,4
2487,3
2488,1
2489,2
2490,4
2491,3
2492,1
2493,3
2494,1
2495,2
2496,2
2497,4
2498,3
2499,3
2500,1
2501,2
2502,3
2503,2
2504,1
2505,1
2506,2
2507,1
2508,1
2509,2
2510,1
2511,1
2512,1
2513,4
2514,1
2515,3
2516,1
2517,4
2518,3
2519,2
2520,1
2521,1
2522,4
2523,4
2524,4
2525,1
2526,1
2527,1
2528,4
2529,1
2530,1
2531,4
2532,3
2533,1
2534,1
2535,3
2536,2
2537,2
2538,1
2539,1
2540,4
2541,2
2542,2
2543,1
2544,4
2545,1
2546,2
2547,1
2548,1
2549,4
2550,1
2551,1
2552,1
2553,2
2554,1
2555,1
2556,2
2557,1
2558,3
2559,1
2560,4
2561,2
2562,1
2563,4
2564,1
2565,2
2566,2
2567,4
2568,2
2569,1
2570,1
2571,4
2572,3
2573,1
2574,1
2575,2
2576,1
2577,4
2578,3
2579,4
2580,1
2581,1
2582,4
2583,2
2584,2
2585,1
2586,1
2587,4
2588,4
2589,1
2590,1
2591,4
2592,1
2593,1
2594,3
2595,3
2596,3
2597,4
2598,1
2599,3
2600,2
2601,2
2602,1
2603,1
2604,2
2605,3
2606,1
2607,2
2608,4
2609,1
2610,2
2611,2
2612,4
2613,1
2614,4
2615,1
2616,2
2617,4
2618,4
2619,1
2620,1
2621,4
2622,3
2623,3
2624,2
2625,4
2626,1
2627,3
2628,3
2629,3
2630,2
2631,1
2632,4
2633,1
2634,4
2635,1
2636,4
2637,1
2638,4
2639,3
2640,3
2641,1
2642,4
2643,2
2644,3
2645,1
2646,3
2647,3
2648,3
2649,1
2650,2
2651,1
2652,1
2653,1
2654,1
2655,3
2656,1
2657,1
2658,1
2659,3
2660,2
2661,2
2662,1
2663,2
2664,3
2665,2
2666,3
2667,1
2668,3
2669,1
2670,4
2671,3
2672,4
2673,2
2674,3
2675,4
2676,1
2677,1
2678,1
2679,1
2680,1
2681,1
2682,4
2683,1
2684,3
2685,3
2686,2
2687,1
2688,1
2689,1
2690,3
2691,3
2692,3
2693,1
2694,1
2695,2
2696,3
2697,3
2698,2
2699,4
2700,1
2701,1
2702,3
2703,4
2704,4
2705,1
2706,2
2707,3
2708,4
2709,3
2710,4
2711,4
2712,1
2713,1
2714,4
2715,1
2716,1
2717,2
2718,1
2719,1
2720,2
2721,3
2722,3
2723,4
2724,4
2725,4
2726,1
2727,3
2728,2
2729,1
2730,3
2731,1
2732,1
2733,4
2734,2
2735,4
2736,2
2737,1
2738,4
2739,1
2740,3
2741,2
2742,3
2743,3
2744,2
2745,4
2746,2
2747,1
2748,1
2749,1
2750,1
2751,4
2752,2
2753,2
2754,3
2755,1
2756,1
2757,3
2758,1
2759,1
2760,1
2761,1
2762,4
2763,1
2764,3
2765,2
2766,4
2767,1
2768,3
2769,1
2770,1
2771,4
2772,1
2773,1
2774,2
2775,4
2776,1
2777,1
2778,1
2779,3
2780,1
2781,2
2782,4
2783,1
2784,3
2785,1
2786,1
2787,3
2788,1
2789,3
2790,3
2791,1
2792,1
2793,1
2794,2
2795,4
2796,4
2797,1
2798,3
2799,2
2800,1
2801,1
2802,1
2803,1
2804,4
2805,3
2806,1
2807,2
2808,2
2809,1
2810,2
2811,1
2812,3
2813,1
2814,1
2815,4
2816,4
2817,2
2818,1
2819,3
2820,1
2821,4
2822,1
2823,1
2824,3
2825,1
2826,2
2827,4
2828,1
2829,4
2830,1
2831,1
2832,4
2833,2
2834,1
2835,4
2836,4
2837,4
2838,3
2839,3
2840,1
2841,1
2842,2
2843,2
2844,1
2845,2
2846,1
2847,3
2848,1
2849,3
2850,2
2851,3
2852,1
2853,2
2854,1
2855,4
2856,4
2857,2
2858,3
2859,1
2860,2
2861,3
2862,4
2863,1
2864,3
2865,4
2866,1
2867,3
2868,4
2869,1
2870,2
2871,2
2872,2
2873,3
2874,3
2875,2
2876,4
2877,1
2878,3
2879,4
2880,3
2881,2
2882,1
2883,4
2884,3
2885,1
2886,1
2887,2
2888,1
2889,4
2890,4
2891,2
2892,1
2893,3
2894,1
2895,2
2896,3
2897,2
2898,4
2899,1
2900,3
2901,4
2902,4
2903,2
2904,1
2905,3
2906,1
2907,2
2908,1
2909,4
2910,1
2911,1
2912,1
2913,1
2914,4
2915,1
2916,2
2917,1
2918,3
2919,1
2920,4
2921,4
2922,3
2923,1
2924,3
2925,2
2926,2
2927,2
2928,4
2929,1
2930,1
2931,1
2932,2
2933,3
2934,3
2935,3
2936,1
2937,3
2938,4
2939,1
2940,1
2941,3
2942,4
2943,1
2944,3
2945,3
2946,1
2947,1
2948,2
2949,1
2950,2
2951,2
2952,2
2953,4
2954,1
2955,1
2956,1
2957,1
2958,4
2959,4
2960,1
2961,2
2962,1
2963,4
2964,1
2965,3
2966,4
2967,3
2968,2
2969,3
2970,4
2971,1
2972,4
2973,4
2974,1
2975,4
2976,4
2977,1
2978,4
2979,3
2980,4
2981,3
2982,1
2983,2
2984,3
2985,3
2986,4
2987,1
2988,3
2989,1
2990,2
2991,2
2992,1
2993,1
2994,1
2995,3
2996,1
2997,1
